index,Patron Type Definition,Total Checkouts,Total Renewals,Age Range,Home Library Definition,Circulation Active Month,Circulation Active Year,Notice Preference Definition,Provided Email Address,Year Patron Registered,Outside of County,Years Active,Renewals per Checkouts,User Count,Average_Checkouts
4043,ADULT,9,2,45-54,Excelsior,November,2012,email,True,2005,False,7,0.22,247,0.03643724696356275
3949,ADULT,2,0,25-34,Main Library,November,2012,email,True,2012,False,0,0.0,1242,0.001610305958132045
4145,JUVENILE,19,0,0-9,Excelsior,November,2014,print,False,2013,False,1,0.0,247,0.07692307692307693
4126,ADULT,25,58,20-24,Excelsior,November,2015,email,True,2009,False,6,2.32,247,0.10121457489878542
2533,ADULT,3,0,20-24,Main Library,November,2015,email,True,2015,False,0,0.0,1242,0.0024154589371980675
2558,SENIOR,2,2,65-74,Main Library,November,2014,email,True,2014,False,0,1.0,1242,0.001610305958132045
1215,YOUNG ADULT,500,151,10-19,Main Library,November,2013,email,True,2008,False,5,0.3,1242,0.4025764895330113
4921,ADULT,6,5,20-24,Mission,December,2014,email,True,2011,False,3,0.83,350,0.017142857142857144
66,ADULT,6,4,25-34,Richmond,December,2009,email,True,2009,False,0,0.67,248,0.024193548387096774
3478,ADULT,66,0,55-59,Main Library,December,2014,phone,False,2009,False,5,0.0,1242,0.05314009661835749
523,ADULT,22,1,20-24,Main Library,December,2014,email,True,2011,False,3,0.05,1242,0.017713365539452495
3119,ADULT,5,2,35-44,Mission,December,2014,print,False,2011,False,3,0.4,350,0.014285714285714285
11,ADULT,1,0,45-54,Main Library,December,2012,email,True,2012,False,0,0.0,1242,0.0008051529790660225
3554,ADULT,5,8,20-24,Main Library,December,2014,email,True,2013,False,1,1.6,1242,0.004025764895330112
3023,ADULT,5,2,25-34,Mission,December,2015,email,True,2012,False,3,0.4,350,0.014285714285714285
68,ADULT,1,0,25-34,Main Library,December,2014,email,True,2014,False,0,0.0,1242,0.0008051529790660225
64,YOUNG ADULT,30,0,10-19,Richmond,December,2013,email,True,2010,False,3,0.0,248,0.12096774193548387
3500,ADULT,2,0,25-34,Main Library,December,2014,email,True,2014,False,0,0.0,1242,0.001610305958132045
88,ADULT,519,23,55-59,Richmond,December,2012,phone,True,2009,False,3,0.04,248,2.092741935483871
3568,ADULT,19,37,25-34,Main Library,December,2013,email,True,2009,False,4,1.95,1242,0.015297906602254429
4236,ADULT,10,7,25-34,Main Library,December,2015,email,True,2013,False,2,0.7,1242,0.008051529790660225
4099,ADULT,1,1,25-34,Main Library,December,2012,email,True,2012,False,0,1.0,1242,0.0008051529790660225
3506,ADULT,61,20,20-24,Main Library,December,2014,email,True,2008,False,6,0.33,1242,0.04911433172302738
2926,ADULT,2,0,25-34,Mission,December,2013,email,True,2011,False,2,0.0,350,0.005714285714285714
4177,ADULT,4,0,45-54,Main Library,December,2015,phone,False,2009,False,6,0.0,1242,0.00322061191626409
4928,ADULT,2,1,35-44,Main Library,December,2013,print,False,2010,False,3,0.5,1242,0.001610305958132045
4274,ADULT,42,1,45-54,Main Library,December,2013,phone,False,2013,False,0,0.02,1242,0.033816425120772944
4919,ADULT,0,0,60-64,Main Library,December,2011,email,True,2011,False,0,0.0,1242,0.0
3790,YOUNG ADULT,7,0,10-19,Main Library,December,2014,email,True,2013,False,1,0.0,1242,0.005636070853462158
4382,JUVENILE,70,3,0-9,Main Library,December,2015,phone,False,2013,False,2,0.04,1242,0.05636070853462158
4879,ADULT,4,10,45-54,Main Library,December,2013,email,True,2013,False,0,2.5,1242,0.00322061191626409
4526,ADULT,58,86,25-34,Main Library,December,2014,email,True,2010,False,4,1.48,1242,0.04669887278582931
3660,ADULT,5,0,35-44,Main Library,December,2015,email,True,2012,False,3,0.0,1242,0.004025764895330112
3620,ADULT,1,0,60-64,Mission,December,2011,phone,False,2008,False,3,0.0,350,0.002857142857142857
3945,ADULT,41,81,45-54,Main Library,December,2015,email,True,2012,False,3,1.98,1242,0.033011272141706925
190,ADULT,5,4,45-54,Main Library,December,2014,phone,False,2008,False,6,0.8,1242,0.004025764895330112
195,JUVENILE,139,10,0-9,Main Library,December,2013,email,True,2012,False,1,0.07,1242,0.11191626409017713
3665,ADULT,228,50,20-24,Mission,December,2012,email,True,2009,False,3,0.22,350,0.6514285714285715
3732,ADULT,9,0,20-24,Main Library,December,2013,email,True,2013,False,0,0.0,1242,0.007246376811594203
4550,ADULT,0,0,25-34,Main Library,December,2015,email,True,2015,False,0,0.0,1242,0.0
162,ADULT,11,10,25-34,Main Library,December,2012,email,True,2010,False,2,0.91,1242,0.008856682769726247
206,ADULT,37,5,35-44,Main Library,December,2013,print,False,2010,False,3,0.14,1242,0.029790660225442835
4659,ADULT,11,0,10-19,Main Library,December,2014,email,True,2013,False,1,0.0,1242,0.008856682769726247
4647,JUVENILE,29,2,10-19,Main Library,December,2015,email,True,2012,False,3,0.07,1242,0.023349436392914653
3779,ADULT,14,0,45-54,Main Library,December,2014,email,True,2014,False,0,0.0,1242,0.011272141706924315
3893,ADULT,23,36,25-34,Main Library,December,2012,email,True,2012,False,0,1.57,1242,0.018518518518518517
4565,SENIOR,1,0,65-74,Main Library,December,2013,print,False,2013,False,0,0.0,1242,0.0008051529790660225
4976,ADULT,2,3,25-34,Mission,December,2015,email,True,2015,False,0,1.5,350,0.005714285714285714
3870,ADULT,10,1,25-34,Main Library,December,2008,phone,False,2005,False,3,0.1,1242,0.008051529790660225
3823,SENIOR,1,3,65-74,Main Library,December,2014,email,True,2014,False,0,3.0,1242,0.0008051529790660225
260,ADULT,60,3,35-44,Main Library,December,2015,print,True,2005,False,10,0.05,1242,0.04830917874396135
4552,ADULT,7,2,55-59,Main Library,December,2012,phone,False,2006,False,6,0.29,1242,0.005636070853462158
4314,SENIOR,1,0,65-74,Main Library,December,2014,email,True,2014,False,0,0.0,1242,0.0008051529790660225
4233,JUVENILE,6,0,10-19,Mission,December,2015,phone,False,2015,False,0,0.0,350,0.017142857142857144
4004,ADULT,1,0,35-44,Main Library,December,2012,email,True,2012,False,0,0.0,1242,0.0008051529790660225
4727,JUVENILE,3,0,0-9,Mission,December,2013,email,True,2013,False,0,0.0,350,0.008571428571428572
4084,ADULT,272,183,35-44,Main Library,December,2013,phone,False,2009,False,4,0.67,1242,0.21900161030595813
4072,ADULT,9,6,25-34,Main Library,December,2015,email,True,2005,False,10,0.67,1242,0.007246376811594203
3350,ADULT,179,236,35-44,Mission,December,2013,email,True,2012,False,1,1.32,350,0.5114285714285715
4860,ADULT,5,8,25-34,Main Library,December,2013,print,False,2013,False,0,1.6,1242,0.004025764895330112
3369,ADULT,90,139,25-34,Mission,December,2010,email,True,2007,False,3,1.54,350,0.2571428571428571
4652,JUVENILE,135,0,0-9,Mission,December,2015,phone,False,2010,False,5,0.0,350,0.38571428571428573
4071,YOUNG ADULT,53,7,10-19,Main Library,December,2012,email,True,2012,False,0,0.13,1242,0.0426731078904992
100,ADULT,1,0,35-44,Main Library,December,2012,email,True,2012,False,0,0.0,1242,0.0008051529790660225
4783,ADULT,50,47,35-44,Main Library,December,2013,email,True,2012,False,1,0.94,1242,0.040257648953301126
426,ADULT,1,0,25-34,Main Library,December,2012,email,True,2012,False,0,0.0,1242,0.0008051529790660225
408,ADULT,17,10,35-44,Main Library,December,2013,email,True,2011,False,2,0.59,1242,0.013687600644122383
113,ADULT,7,3,25-34,Main Library,December,2014,email,True,2010,False,4,0.43,1242,0.005636070853462158
3611,ADULT,12,20,25-34,Main Library,December,2015,email,True,2014,False,1,1.67,1242,0.00966183574879227
4838,ADULT,46,86,25-34,Main Library,December,2015,phone,True,2013,False,2,1.87,1242,0.037037037037037035
4478,ADULT,13,1,20-24,Mission,December,2014,email,True,2014,False,0,0.08,350,0.037142857142857144
379,ADULT,1,0,45-54,Main Library,December,2014,email,True,2014,False,0,0.0,1242,0.0008051529790660225
4392,JUVENILE,60,2,10-19,Main Library,December,2014,email,True,2010,False,4,0.03,1242,0.04830917874396135
4396,JUVENILE,36,0,0-9,Main Library,December,2015,email,True,2012,False,3,0.0,1242,0.028985507246376812
4388,SENIOR,41,0,65-74,Mission,December,2015,email,True,2011,False,4,0.0,350,0.11714285714285715
415,ADULT,1,0,25-34,Main Library,December,2015,email,True,2015,False,0,0.0,1242,0.0008051529790660225
352,ADULT,15,21,45-54,Richmond,December,2014,email,True,2010,False,4,1.4,248,0.06048387096774194
847,ADULT,39,38,35-44,Main Library,December,2014,email,True,2008,False,6,0.97,1242,0.03140096618357488
372,JUVENILE,71,5,0-9,Richmond,December,2015,email,True,2014,False,1,0.07,248,0.2862903225806452
2496,YOUNG ADULT,21,0,10-19,Main Library,December,2014,print,False,2012,False,2,0.0,1242,0.016908212560386472
3885,JUVENILE,27,0,10-19,Excelsior,December,2015,print,False,2012,False,3,0.0,247,0.10931174089068826
3786,SENIOR,62,24,65-74,Excelsior,December,2015,email,True,2008,False,7,0.39,247,0.25101214574898784
1301,ADULT,753,1,55-59,Main Library,December,2015,email,True,2014,False,1,0.0,1242,0.606280193236715
3624,JUVENILE,4,0,10-19,Excelsior,December,2014,email,True,2011,False,3,0.0,247,0.016194331983805668
2402,ADULT,70,65,55-59,Main Library,December,2015,email,True,2008,False,7,0.93,1242,0.05636070853462158
1991,ADULT,37,0,60-64,Chinatown,December,2010,phone,False,2007,False,3,0.0,194,0.19072164948453607
1260,ADULT,4,0,25-34,Main Library,December,2012,email,True,2012,False,0,0.0,1242,0.00322061191626409
2030,ADULT,47,91,55-59,Chinatown,December,2014,print,False,2013,False,1,1.94,194,0.2422680412371134
2530,ADULT,2,0,45-54,Chinatown,December,2014,print,False,2013,False,1,0.0,194,0.010309278350515464
2675,YOUNG ADULT,181,96,10-19,Chinatown,December,2015,phone,False,2011,False,4,0.53,194,0.9329896907216495
2745,JUVENILE,22,1,0-9,Chinatown,December,2014,print,False,2014,False,0,0.05,194,0.1134020618556701
1352,ADULT,0,0,45-54,Main Library,December,2015,email,True,2015,False,0,0.0,1242,0.0
2773,JUVENILE,10,0,0-9,Chinatown,December,2013,print,False,2013,False,0,0.0,194,0.05154639175257732
2305,ADULT,9,9,25-34,Main Library,December,2013,email,True,2010,False,3,1.0,1242,0.007246376811594203
3146,ADULT,2,0,25-34,Excelsior,December,2012,email,True,2012,False,0,0.0,247,0.008097165991902834
2488,ADULT,2,0,35-44,Chinatown,December,2015,print,False,2015,False,0,0.0,194,0.010309278350515464
3917,ADULT,145,153,20-24,Excelsior,December,2014,email,True,2005,False,9,1.06,247,0.5870445344129555
3978,ADULT,150,67,35-44,Excelsior,December,2015,phone,True,2005,False,10,0.45,247,0.6072874493927125
1241,ADULT,18,3,35-44,Main Library,December,2014,email,True,2009,False,5,0.17,1242,0.014492753623188406
84,YOUNG ADULT,12,0,10-19,Chinatown,December,2015,email,True,2014,False,1,0.0,194,0.061855670103092786
4891,JUVENILE,105,0,0-9,Excelsior,December,2015,email,True,2014,False,1,0.0,247,0.4251012145748988
1109,ADULT,33,0,35-44,Main Library,December,2014,email,True,2008,False,6,0.0,1242,0.026570048309178744
2678,ADULT,4,3,25-34,Main Library,December,2013,email,True,2007,False,6,0.75,1242,0.00322061191626409
2673,ADULT,13,1,25-34,Main Library,December,2015,email,True,2015,False,0,0.08,1242,0.010466988727858293
2656,ADULT,14,1,25-34,Main Library,December,2012,email,True,2012,False,0,0.07,1242,0.011272141706924315
4663,ADULT,1,1,25-34,Excelsior,December,2013,email,True,2013,False,0,1.0,247,0.004048582995951417
4644,SENIOR,47,2,75+,Excelsior,December,2014,print,False,2011,False,3,0.04,247,0.1902834008097166
4603,JUVENILE,23,1,10-19,Excelsior,December,2014,phone,False,2010,False,4,0.04,247,0.0931174089068826
4447,JUVENILE,685,119,10-19,Excelsior,December,2015,email,True,2011,False,4,0.17,247,2.7732793522267207
4373,ADULT,15,0,45-54,Excelsior,December,2007,email,True,2007,False,0,0.0,247,0.06072874493927125
1179,YOUNG ADULT,10,5,10-19,Main Library,December,2015,email,True,2015,False,0,0.5,1242,0.008051529790660225
2582,ADULT,1,2,35-44,Main Library,December,2015,email,True,2015,False,0,2.0,1242,0.0008051529790660225
1089,SENIOR,110,1,65-74,Chinatown,December,2013,print,False,2009,False,4,0.01,194,0.5670103092783505
4247,JUVENILE,294,26,10-19,Excelsior,December,2015,email,True,2009,False,6,0.09,247,1.1902834008097165
4229,ADULT,41,2,10-19,Excelsior,December,2013,phone,False,2007,False,6,0.05,247,0.1659919028340081
4183,YOUNG ADULT,132,2,10-19,Excelsior,December,2015,phone,True,2006,False,9,0.02,247,0.5344129554655871
2960,ADULT,6,0,35-44,Chinatown,December,2009,phone,False,2008,False,1,0.0,194,0.030927835051546393
1096,ADULT,30,0,35-44,Main Library,December,2014,email,True,2011,False,3,0.0,1242,0.024154589371980676
3044,JUVENILE,3,0,10-19,Excelsior,December,2013,print,False,2013,False,0,0.0,247,0.012145748987854251
3297,ADULT,4,0,20-24,Chinatown,December,2014,email,True,2011,False,3,0.0,194,0.020618556701030927
1458,JUVENILE,44,5,0-9,Excelsior,December,2015,email,True,2013,False,2,0.11,247,0.17813765182186234
1407,ADULT,5,7,25-34,Excelsior,December,2014,email,True,2014,False,0,1.4,247,0.020242914979757085
4934,SENIOR,33,24,65-74,Chinatown,December,2014,print,False,2012,False,2,0.73,194,0.17010309278350516
1393,ADULT,84,14,35-44,Excelsior,December,2014,email,True,2008,False,6,0.17,247,0.340080971659919
1902,ADULT,1,1,35-44,Main Library,December,2014,print,False,2011,False,3,1.0,1242,0.0008051529790660225
1605,ADULT,51,0,45-54,Main Library,December,2015,email,True,2011,False,4,0.0,1242,0.04106280193236715
1635,ADULT,2,0,25-34,Main Library,December,2015,phone,False,2015,False,0,0.0,1242,0.001610305958132045
4814,ADULT,889,2,35-44,Chinatown,December,2013,print,False,2005,False,8,0.0,194,4.582474226804123
1873,ADULT,15,9,55-59,Main Library,December,2013,email,True,2011,False,2,0.6,1242,0.012077294685990338
400,ADULT,5,0,20-24,Excelsior,December,2015,phone,False,2015,False,0,0.0,247,0.020242914979757085
456,YOUNG ADULT,5,0,10-19,Excelsior,December,2012,email,True,2012,False,0,0.0,247,0.020242914979757085
1141,JUVENILE,27,1,10-19,Excelsior,December,2013,phone,False,2013,False,0,0.04,247,0.10931174089068826
1660,JUVENILE,684,64,10-19,Main Library,December,2013,email,True,2007,False,6,0.09,1242,0.5507246376811594
564,SENIOR,3,3,65-74,Excelsior,December,2015,print,False,2015,False,0,1.0,247,0.012145748987854251
658,ADULT,4,0,35-44,Excelsior,December,2013,print,False,2012,False,1,0.0,247,0.016194331983805668
714,ADULT,1,3,25-34,Excelsior,December,2012,print,False,2012,False,0,3.0,247,0.004048582995951417
1643,ADULT,7,4,45-54,Main Library,December,2013,email,True,2012,False,1,0.57,1242,0.005636070853462158
1538,SENIOR,10,7,65-74,Excelsior,December,2015,phone,False,2006,False,9,0.7,247,0.04048582995951417
1570,ADULT,3,2,20-24,Excelsior,December,2013,email,True,2009,False,4,0.67,247,0.012145748987854251
1596,ADULT,3,3,25-34,Main Library,December,2015,email,True,2015,False,0,1.0,1242,0.0024154589371980675
2209,ADULT,102,6,35-44,Main Library,December,2014,phone,False,2011,False,3,0.06,1242,0.0821256038647343
2153,JUVENILE,3,0,0-9,Main Library,December,2014,email,True,2011,False,3,0.0,1242,0.0024154589371980675
1447,SENIOR,3,2,65-74,Main Library,December,2014,email,True,2014,False,0,0.67,1242,0.0024154589371980675
2542,ADULT,181,3,20-24,Excelsior,December,2014,email,True,2014,False,0,0.02,247,0.7327935222672065
2520,JUVENILE,20,0,10-19,Excelsior,December,2012,print,False,2012,False,0,0.0,247,0.08097165991902834
1460,ADULT,159,9,45-54,Main Library,December,2013,print,False,2008,False,5,0.06,1242,0.1280193236714976
1484,ADULT,41,3,25-34,Main Library,December,2014,email,True,2011,False,3,0.07,1242,0.033011272141706925
2100,ADULT,13,0,20-24,Main Library,December,2013,print,False,2013,False,0,0.0,1242,0.010466988727858293
1496,ADULT,21,0,25-34,Main Library,December,2014,phone,True,2014,False,0,0.0,1242,0.016908212560386472
2069,ADULT,35,36,60-64,Main Library,December,2013,email,True,2012,False,1,1.03,1242,0.02818035426731079
2065,ADULT,4,0,35-44,Main Library,December,2015,email,True,2013,False,2,0.0,1242,0.00322061191626409
4050,ADULT,7,15,60-64,Chinatown,December,2014,email,True,2012,False,2,2.14,194,0.03608247422680412
4150,ADULT,1185,250,20-24,Chinatown,December,2014,email,True,2005,False,9,0.21,194,6.108247422680412
4344,ADULT,16,7,25-34,Chinatown,December,2015,email,True,2015,False,0,0.44,194,0.08247422680412371
1550,ADULT,73,0,25-34,Main Library,December,2013,email,True,2010,False,3,0.0,1242,0.05877616747181964
4368,ADULT,1,0,35-44,Chinatown,December,2012,phone,False,2012,False,0,0.0,194,0.005154639175257732
1579,ADULT,157,123,25-34,Main Library,December,2013,email,True,2010,False,3,0.78,1242,0.12640901771336555
1431,ADULT,25,3,45-54,Main Library,December,2010,email,True,2006,False,4,0.12,1242,0.020128824476650563
367,ADULT,16,2,60-64,Richmond,December,2015,email,True,2012,False,3,0.12,248,0.06451612903225806
1087,ADULT,11,9,25-34,Main Library,December,2012,email,True,2012,False,0,0.82,1242,0.008856682769726247
122,ADULT,1,0,20-24,Mission,December,2013,email,True,2013,False,0,0.0,350,0.002857142857142857
677,ADULT,4,0,35-44,Main Library,December,2013,email,True,2013,False,0,0.0,1242,0.00322061191626409
3194,ADULT,50,0,35-44,Main Library,December,2015,email,True,2015,False,0,0.0,1242,0.040257648953301126
1767,JUVENILE,34,7,0-9,Richmond,December,2015,email,True,2011,False,4,0.21,248,0.13709677419354838
2078,JUVENILE,84,0,0-9,Mission,December,2015,phone,False,2013,False,2,0.0,350,0.24
3157,ADULT,29,2,20-24,Main Library,December,2015,phone,False,2010,False,5,0.07,1242,0.023349436392914653
3151,ADULT,0,0,25-34,Main Library,December,2013,email,True,2013,False,0,0.0,1242,0.0
725,ADULT,118,5,35-44,Main Library,December,2013,phone,False,2012,False,1,0.04,1242,0.09500805152979067
1568,ADULT,7,1,20-24,Richmond,December,2015,email,True,2015,False,0,0.14,248,0.028225806451612902
2128,ADULT,5,0,25-34,Richmond,December,2014,email,True,2011,False,3,0.0,248,0.020161290322580645
3114,ADULT,35,21,25-34,Main Library,December,2014,email,True,2013,False,1,0.6,1242,0.02818035426731079
1766,ADULT,23,0,35-44,Mission,December,2015,email,True,2008,False,7,0.0,350,0.06571428571428571
1726,ADULT,196,16,35-44,Mission,December,2013,print,False,2011,False,2,0.08,350,0.56
3026,ADULT,20,57,35-44,Main Library,December,2012,email,True,2010,False,2,2.85,1242,0.01610305958132045
3020,ADULT,6,0,25-34,Main Library,December,2013,email,True,2013,False,0,0.0,1242,0.004830917874396135
2534,ADULT,8,0,25-34,Richmond,December,2010,email,True,2010,False,0,0.0,248,0.03225806451612903
1645,JUVENILE,1,0,10-19,Mission,December,2012,print,False,2012,False,0,0.0,350,0.002857142857142857
3128,ADULT,0,0,25-34,Main Library,December,2015,email,True,2015,False,0,0.0,1242,0.0
3204,ADULT,24,34,35-44,Main Library,December,2015,email,True,2014,False,1,1.42,1242,0.01932367149758454
647,ADULT,3,3,25-34,Main Library,December,2015,email,True,2014,False,1,1.0,1242,0.0024154589371980675
3280,ADULT,4,0,20-24,Main Library,December,2012,email,True,2012,False,0,0.0,1242,0.00322061191626409
3411,ADULT,52,44,25-34,Main Library,December,2015,email,True,2012,False,3,0.85,1242,0.04186795491143317
580,ADULT,1,2,25-34,Main Library,December,2013,email,True,2013,False,0,2.0,1242,0.0008051529790660225
598,ADULT,39,11,45-54,Main Library,December,2015,phone,True,2013,False,2,0.28,1242,0.03140096618357488
603,ADULT,180,67,25-34,Richmond,December,2015,email,True,2006,False,9,0.37,248,0.7258064516129032
